product_id,product_name,pack_size,ven,,
2346,"T- Buttress Plate 4.5, 4 holes, length 81mm St. steel L eft",Piece,E,,
2350,"T- Buttress Plate 4.5, 4 holes, length 81mm St. steel Right",Piece,E,,
2347,"T- Buttress Plate 4.5, 6 holes, St. steel Left",Piece,E,,
2351,"T- Buttress Plate 4.5, 6 holes, St. steel Right",Piece,E,,
2348,"T- Buttress Plate 4.5, 8 holes, St. steel Left",Piece,E,,
2352,"T- Buttress Plate 4.5, 8 holes, St. steel Right",Piece,E,,
949,Tegaderm dressing Gauze,pcs,E,,
4872,TENS MACHINE,1's,N,Tens Machine portable 2 channels,
4955,TENs RUBBER ELECTRODES 50 MM X 50 MM,PAIR,N,,
4956,TENs RUBBER ELECTRODES 50 MM X 90 MM,PAIR,N,,
4954,TENs TRANSDUCER CABLES,ONE SET,N,,
999,Theatre Aprons - Reusable,Piece,N,,
1000,Theatre Scholls (Clocs) Size 10-10¬Ω,Pair,N,,
1001,Theatre Scholls (Clocs) Size 6-6¬Ω,Pair,N,,
1002,"Theatre Scholls, (Clocs) Size 7-7¬Ω",Pair,N,,
1003,Theatre Scholls (Clocs) Size 8¬Ω-9¬Ω,Pair,N,,
6414,Thermal paper 48x43mm,pack,E,,
1742,Thermopaper (HIGH GLOSS) 110mm * 18m,Roll,E,,
4484,Thermopaper (HIGH GLOSS) 110mm * 18m,Roll,E,repeated,
6554,Thermopaper (HIGH GLOSS) 110mm * 18m,Roll,E,,
8444,Thermopaper (HIGH GLOSS) 110mm * 18m,Roll,E,,
8411,Thigh skin fold,null,N,,
3945,Thomas splint,piece,N,,
4918,THREE SECTION TREATMET TABLE (MANUMED),1's,E,,
7106,"Three way (air-water syringe) tips, metallic",Piece,N,,
4931,THUMB AND FINGER EXERCISER,1's,N,,
963,Thyrodectomy set,Set,E,,
1587,Timers,pc,E,,
6415,Timers,pc,E,,
7107,Tissue forceps,Piece,E,Different types of tissue forceps,
1755,TISSUEPAPER,ROLLS,N,,
2421,Titanium Elastic Nail (TEN),no,E,,
2252,"T-Plate 3.5, right angled, 3/3 holes, length 50mm,St. steel",Piece,E,,
2253,"T-Plate 3.5, right angled, 4/4 holes, length 56mm,St. steel",Piece,E,,
2254,"T-Plate 3.5, right angled,5/3 holes, length 74mm,St. steel",Piece,E,,
2344,"T- Plate 4.5, 10 holes, St. steel",Piece,E,,
2345,"T- Plate 4.5, 12 holes, St. steel",Piece,E,,
2341,"T- Plate 4.5, 4 holes, length 84mm St. steel",Piece,E,,
2342,"T- Plate 4.5, 6 holes, length 116mm St. steel",Piece,E,,
2343,"T- Plate 4.5, 8 holes, length 148mm St. steel",Piece,E,,
4875,TRACTION MACHINE (EL TRAC),1's,V,,
4904,TREAD MILL (JOGGER),1's,N,,
4940,TRIPOD WALKING STICK,1's,N,,
975,Trolley Anaesthetic drug,Piece,E,,
976,Trolley dressing,Piece,E,,
917,True cut biopsy needle semi automatic size 16,pcs,E,,
918,True cut biopsy needle semi automatic size 18,pcs,E,,
6431,Truenat MTB Rif DX Chip,kit,V,,
2395,Tube to Tube Connectors,Piece,E,,
4894,TUNNING FORK,1's,E,,
7108,Tweezers,Piece,E,,
1610,Twisted lancets,1 x 100Pcs,E,,
6438,Twisted lancets,1 x 100Pcs,E,Blood retractable lancet,
5007,ULTAPHONIC ULTRASOUND GEL,5 litres,E,,
13521,Ultrasound envelopes( 22.5cmx16cm),Pieces,E,,
13258,Ultrasound Envelopes (22.5cmx16cm),Pieces,E,,
12749,Ultrasound Envelopes 22.5cmx6cm,pcs,E,,
13078,Ultrasound envelops (22.5cmx16cm),Pieces,E,,
12764,Ultrasound envelops 22.5cmx16cm,pieces,E,,
13478,Ultrasound Envelops (22.5cmx16cm),Pieces,E,,
12458,Ultrasound Envelops 22.5cmx16cm,pieces,E,,
13359,Ultrasound Envelops 22.5cmx16cm,Pieces,E,,
13307,Ultrasound Envelops( 22.5cmx16cm) Printed,Pieces,E,,
4485,Ultrasound Gel,pack 5 Lts,E,,
8445,Ultrasound Gel,pack 5 Lts,E,,
1743,ultrasound gel 5l,can,E,,
6555,ultrasound gel 5l,can,E,,
12079,Ultrasound machine,unit,E,Point of Care Ultrasound Machine (OPOCUS),
12728,Ultrasound printer,unit,E,,
4870,ULTRASOUND THERAPY MACHINE (SONOPULS 190),1's,N,,
4868,ULTRASOUND THERAPY MACHINE (SONOPULS 692),1's,N,,
4490,Ultravist 300 (50mL),bottle,E,,
6556,Ultravist 300 (50mL),bottle,E,,
8453,Ultravist 300 (50mL),bottle,E,,
1745,Ultravist 370 (100mL),bottle,E,,
4491,Ultravist 370 (100mL),bottle,E,,
8454,Ultravist 370 (100mL),bottle,E,,
952,Umbilical Cord Catheter,pcs,E,,
895,"undercast padding ""6""",dozen,E,,
5823,"undercast padding ""6""",dozen,E,,
896,underwaterseal bottle,set,E,Underwater seal drainage bottle  Capacity 2000ml,
5824,underwaterseal bottle,set,E,Underwater seal drainage bottle  Clear and calibrated,
951,Under water seal Water Trainage adults,pcs,E,,
950,Under water seal Water Trainage paeds,pcs,E,,
4907,UPRIGHT AND RECUMBENT EXERCISE BIKE,1's,N,,
2766,"Urine Bag, Graduated, with Inlet & Outlet 2L",null,V,,
1636,Uristics combur 10,100T,E,Urine dipstick,
2790,Uristics combur 10,null,E,Urine dipstick,"Combur 3 test and Combur 10 test are not the same. They are different products within the Roche Combur-Test® range, differing significantly in the number of parameters they tes"
1637,Uristix Combur 3,100T,E,Urine dipstick,
2399,Vacuum Drains G10,Piece,E,,
2400,Vacuum Drains G14,Piece,E,,
2401,Vacuum Drains G16,Piece,E,,
3495,Valproic acid injection (100mg/ml)  4ml,Ampoule,N,,
4984,VEDA LAB AFP,1X20,E,Alpha fetoprotein (AFP) reagent kit,
4985,VEDA LAB CRP,1X20,E,,
4983,VEDA LAB PSA,1X20,E,,
4980,VEDA LAB T3,1X20,E,Free T3 reagent,
4981,VEDA LAB T4,1X20,E,Free T4 reagent,"A Free T4 test measures only the active, unbound hormone (Free T4), while a Total T4 test measures both free and bound forms."
4982,VEDA LAB TSH,1X20,E,,
1630,Viral Transport Media (VTM),200Pc,V,,
6458,Viral Transport Media (VTM),200Pc,V,,
4493,Visipaque 320 (100ml),bottle,E,,
12724,Vitamin A 200 000 IU (60 mg RE) capsules,packs,E,,
12481,Vitamin A 50 000 IU (15 mg RE) capsules,packs,E,,
469,vitamin D3 400IU/0.5ml syrup,bottle,N,,
955,VP Shunt,pcs,V,,
4938,WALKING FRAME,1's,N,,
4939,WALKING STICK (CANE),1's,N,,
387,"Warfarin sodium Tablets,100 packs",100s,E,,
2332,"Washer,13/6.7 mm dia, for large cancellous Bone Screws, St. Screws",Piece,E,,
2220,"Washer 7.0/4.7mm dia for small screws, St. steel.",Piece,E,,
1004,"Water Proof Sheeting Material,Deep Green (Mackintosh) 100cm X 50m",Roll,E,,
6461,Weekly cleaning solution,100ml,E,,
971,Weight And Height Weighing Scale (Digital),Piece,E,,
4905,WESTMINSTER PULLEY SYSTEM WITH WEIGHTS,1's,N,,
7111,Wetting composite,Tube,E,"Composite, light cure kit  4g assorted composite syringes, shades: A1, A2, A3.5, B1, B2, B3, C1, C2, C3",
3948,wheel chair,piece,E,,
4912,WHEELCHAIR,1's,E,,
4879,WIRELESS ELECTROTHERAPY MASSAGER,1's,N,,
4924,WOBLE BOARD,1's,N,,
4899,WRIST BLOOD PRESSURE MONITORS,1's,E,,
4928,WRIST EXERCISER,1's,N,,
4917,WRIST ROLLER,1's,N,,
1748,xray ditectors,pieces,E,,
6560,xray ditectors,pieces,E,,
4486,X-RAY Envelope Large 37*46 cm,piece,E,,
6558,X-RAY Envelope Large 37*46 cm,no,E,,
8446,X-RAY Envelope Large 37*46 cm,piece,E,,
2816,X-RAY Envelope Small 25*32cm,pieces,E,is there a reason why they were repeated,
4487,X-RAY Envelope Small 25*32cm,piece,E,,
6559,X-RAY Envelope Small 25*32cm,no,E,,
8447,X-RAY Envelope Small 25*32cm,piece,E,,
7112,Xylocaine spray,Bottle,E,,
1638,Yellow Microcuvettes Tips,1000,E,,
463,zinc sulphate 20mg tabs DT,100's,E,,
